# [1] = w_cond/w_buoy   [2] = p; no visc   [3] = p_low; no visc   [4] = p_hi; no visc
# [5] = p; visc   [6] = p_low; visc   [7] = p_hi; visc
#
0.5    0.186195  -0.0560169  0.428407     0.174581   0.0441282  0.305033    0.155483   0.15256   0.158405
1.5    0.370371   0.293445   0.447296     0.352567   0.303925   0.401209    0.241331   0.238666  0.243996
5.0    0.557582   0.553246   0.561919     0.442188   0.436912   0.447464    0.197372   0.196275  0.198469
15.0   0.642936   0.63925    0.646622     0.368015   0.365121   0.370908    0.0000011  0.0000012 0.0000010
50.0   0.681084   0.679294   0.682873     0.00001    0.000015   0.000009    0.0000011  0.0000012 0.0000010
