# [1] = w_cond/w_buoy   [2] = p; no visc   [3] = p_low; no visc   [4] = p_hi; no visc
# [5] = p; visc   [6] = p_low; visc   [7] = p_hi; visc
#
0.5    0.469017   0.464942   0.473092      0.460648   0.45852   0.462775     0.394098   0.37758   0.410616
1.5    0.573991   0.569925   0.578056      0.533586   0.530334  0.536838     0.39722    0.392121  0.402319
5.0    0.640758	  0.638367   0.643149      0.494871   0.494394  0.495349     0.203777   0.19978   0.207774
15.0   0.668039   0.666663   0.669415      0.326365   0.325102  0.327628     0.0724825  0.0724363 0.0725287
50.0   0.678172	  0.676812   0.679532      0.126776   0.126244  0.127308     0.0275672  0.0270571 0.0280774
